show_id,type,title,country,release_year,rating,listed_in,description,year_added,duration,country_encoded,genre_count,has_drama,content_age,is_recent,rating_category,is_international,predicted_content_type,content_prediction_confidence,predicted_rating_category,rating_prediction_confidence,feature_engineering_applied,ml_analysis_date
s7300,Movie,Life in the Doghouse,United States,2018,TV-PG,"Documentaries, LGBTQ Movies","A couple operates a bustling dog rescue out of their own home, vowing to give a safe space to the neediest pups on the planet – 10,000 and counting.",2019.0,83 min,603,2,0,5.0,1,Family,0,Movie,1.0,1,0.41474067912744744,True,2025-08-12
s7301,TV Show,Life on Location,United States,2009,TV-G,"British TV Shows, Docuseries, Science & Nature TV","Members of the BBC's ""Life"" production crew go behind the scenes to explain just what it took to capture key sequences of the program.",2015.0,1 Season,603,3,0,9.0,0,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7302,TV Show,Life Story,United Kingdom,2014,TV-14,"British TV Shows, Docuseries, Science & Nature TV",This documentary series follows wild creatures in their native habitats as they navigate the perilous journey from birth to adulthood and beyond.,2016.0,1 Season,506,3,0,8.0,0,Teen,0,Movie,1.0,0,0.0,True,2025-08-12
s7303,Movie,Lifechanger,Canada,2018,TV-MA,"Horror Movies, Independent Movies, Thrillers","A shapeshifter has to kill, then inhabit his victims, or die. But as his need for new bodies speeds up, he finally faces down his own mortality.",2019.0,84 min,58,3,0,5.0,1,Adult,0,Movie,1.0,1,0.6131384483194511,True,2025-08-12
s7304,Movie,Lifeline,Hong Kong,1997,TV-14,"Action & Adventure, International Movies",Johnnie To's character-centered drama follows a Hong Kong firefighting crew as they take on harrowing rescue missions and navigate personal dilemmas.,2018.0,104 min,239,2,0,6.0,1,Teen,1,Movie,1.0,0,0.47428462290117257,True,2025-08-12
s7305,Movie,Like Arrows,United States,2018,TV-PG,"Dramas, Faith & Spirituality","Over 50 years of their lives, a couple enjoys the blessings and setbacks of parenting, and learns that God has to be at the center of their family.",2019.0,99 min,603,2,1,5.0,1,Family,0,Movie,1.0,0,0.5798990764257356,True,2025-08-12
s7306,Movie,Like Water for Chocolate,Mexico,1992,R,"Classic Movies, Dramas, International Movies","When Pedro marries her sister, Tita throws herself into her cooking – and discovers she can transfer her emotions through the food she prepares.",2019.0,105 min,342,3,1,5.0,1,Adult,1,Movie,1.0,0,0.49084962927981135,True,2025-08-12
s7307,Movie,Lila & Eve,United States,2015,R,"Dramas, Thrillers","After each of them loses a child to murder, two women who meet in a support group initiate their own investigation when the police are no help.",2016.0,94 min,603,2,1,8.0,0,Adult,0,Movie,1.0,0,0.6199961432641671,True,2025-08-12
s7308,TV Show,Limmy's Show!,United Kingdom,2012,TV-MA,"British TV Shows, TV Comedies","Scottish comic Brian ""Limmy"" Limond headlines this sketch series featuring him in various roles from a TV psychic to costumed adventurer ""Falconhoof.""",,2 Seasons,506,2,0,,0,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s7309,Movie,Lincoln,"United States, India",2012,PG-13,Dramas,"Director Steven Spielberg takes on the towering legacy of Abraham Lincoln, focusing on his stewardship of the Union during the Civil War years.",2018.0,150 min,671,1,1,6.0,1,Teen,0,Movie,1.0,0,0.5706603818797428,True,2025-08-12
s7310,Movie,Lion's Heart,Egypt,2013,TV-14,"Action & Adventure, International Movies","Kidnapped as a child and raised in the circus, a young lion tamer’s tough side emerges when he gets entangled in an underworld murder mystery.",2019.0,111 min,150,2,0,5.0,1,Teen,1,Movie,1.0,2,0.4949031184575994,True,2025-08-12
s7311,Movie,Listen Up! The Lives of Quincy Jones,United States,1990,TV-14,"Documentaries, Music & Musicals","Steering clear of convention, this affecting documentary pays tribute to the life and work of composer, musician and producer Quincy Jones, one of the best-known and most respected men in the music industry.",2019.0,116 min,603,2,0,5.0,1,Teen,0,Movie,1.0,0,0.4347806286590921,True,2025-08-12
s7312,Movie,Little Dragon Maiden,Hong Kong,1983,TV-14,"Action & Adventure, International Movies, Romantic Movies","Seeking to improve his combat skills, a young man falls in love with a woman with mystical powers, but his past stands in the way of their union.",2018.0,92 min,239,3,0,6.0,1,Teen,1,Movie,1.0,0,0.45850431124176866,True,2025-08-12
s7313,TV Show,Little Lunch,Australia,2015,TV-MA,"Kids' TV, TV Comedies","Adopting a child's perspective, this show takes a humorous look at what happens during those action-packed 15 minutes of snack time each day.",2018.0,1 Season,15,2,0,6.0,1,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s7314,Movie,Little Lunch: The Halloween Horror Story,Australia,2016,TV-Y7,"Children & Family Movies, Comedies","When the class puts on a Halloween play about a boy who leaves behind his friends for a scary new place, it hits too close to home for one student.",2018.0,23 min,15,2,0,6.0,1,Family,0,Movie,1.0,1,0.6321395993231619,True,2025-08-12
s7315,Movie,Little Lunch: The Nightmare Before Graduation,Australia,2016,TV-Y7,"Children & Family Movies, Comedies",Mrs. Gonsha's students are excited about the end of primary school – until they discover that a classmate might not move on with them.,2018.0,25 min,15,2,0,6.0,1,Family,0,Movie,1.0,1,0.6249302807070605,True,2025-08-12
s7316,Movie,Little Men,"United States, Greece, Brazil",2016,PG,"Dramas, Independent Movies",Jake and Tony become friends when Jake's dad inherits a home above Tony's mother's shop. Friendship is tested when Jake's dad raises the shop's rent.,2017.0,85 min,665,2,1,7.0,0,Family,0,Movie,1.0,0,0.6232921228548298,True,2025-08-12
s7317,Movie,Little Nicky,United States,2000,PG-13,Comedies,"The devil sends his sweet son Nicky to Earth to bring back his scheming siblings, who have plans to oust dear old dad from power.",2020.0,90 min,603,1,0,4.0,1,Teen,0,Movie,1.0,0,0.5117917705852885,True,2025-08-12
s7318,Movie,Little Singham aur Kaal ka Mahajaal,United States,2018,TV-Y7-FV,"Children & Family Movies, Comedies","When Kaal, the vilest demon on earth, threatens to destroy his village, child cop Little Singham must use his strength and smarts to fight back.",2018.0,68 min,603,2,0,6.0,1,Unknown,0,Movie,1.0,0,0.44509746985285975,True,2025-08-12
s7319,Movie,Little Singham Bandarpur Mein Hu Ha Hu,United States,2019,TV-Y7,"Children & Family Movies, Comedies","Little Singham's sidekick monkey, Chikki, is stuck in the magical land of Bandarpur! Can the kid cop save his beloved pet before danger strikes?",2019.0,67 min,603,2,0,5.0,1,Family,0,Movie,1.0,0,0.42850558189950383,True,2025-08-12
s7320,Movie,Little Singham in London,United States,2019,TV-Y7,"Children & Family Movies, Comedies","Little Singham is in London to meet the queen, but when the famed Kohinoor Diamond gets stolen, the kid cop goes on a wild, citywide hunt for the thief.",2019.0,66 min,603,2,0,5.0,1,Family,0,Movie,1.0,0,0.42726932547023305,True,2025-08-12
s7321,Movie,Little Sister,United States,2016,NR,"Comedies, Dramas, Independent Movies","A former Goth studying to become a nun finds her faith tested when she returns home to visit her brother, who has been disfigured in the Iraq War.",2017.0,91 min,603,3,1,7.0,0,Unknown,0,Movie,1.0,0,0.5636060627303833,True,2025-08-12
s7322,TV Show,Liv and Maddie,United States,2017,TV-G,"Kids' TV, TV Comedies","After four years in Hollywood as a television star, Liv returns to Wisconsin to discover that either she – or her family – has changed.",2017.0,4 Seasons,603,2,0,7.0,0,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7323,Movie,Lizzie Borden Took an Ax,United States,2014,TV-14,Thrillers,"This made-for-TV drama chronicles the scandal and enduring mystery surrounding Lizzie Borden, who was tried in 1892 for axing her parents to death.",2016.0,87 min,603,1,0,8.0,0,Teen,0,Movie,1.0,0,0.5427116344850068,True,2025-08-12
s7324,Movie,Lo and Behold: Reveries of the Connected World,United States,2016,PG-13,Documentaries,"Filmmaker Werner Herzog presents a history of the internet, starting with its birth in 1969, and ponders the joys and sorrows of its social influence.",2016.0,98 min,603,1,0,8.0,0,Teen,0,Movie,1.0,0,0.5470608757843496,True,2025-08-12
s7325,TV Show,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),Spain,2017,TV-14,"Crime TV Shows, Docuseries, International TV Shows","This true crime series investigates newfound evidence and unanswered questions in famous criminal cases, such as the murder of Asunta Basterra Porto.",2019.0,1 Season,444,3,0,5.0,1,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7326,TV Show,Lo que la vida me robó,Mexico,2013,TV-14,"Crime TV Shows, International TV Shows, Romantic TV Shows","In seaside Aguazul, beautiful Montserrat and her wily mother tangle with lovers, gangsters, financial ruin, obsession – and murder.",2017.0,1 Season,342,3,0,7.0,0,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7327,Movie,"Lock, Stock and Two Smoking Barrels",United Kingdom,1998,R,"Action & Adventure, Comedies, Independent Movies","Hoping to make a bundle in a high-stakes poker game, four shiftless lads from London's East End instead find themselves swimming in debt.",2019.0,108 min,506,3,0,5.0,1,Adult,0,Movie,1.0,0,0.45967797111499104,True,2025-08-12
s7328,Movie,Locke,"United Kingdom, United States",2013,R,"Dramas, Independent Movies","Over the space of 90 minutes, Ivan Locke's life spins out of control via a series of phone calls made while he drives down the highway to London.",2018.0,85 min,589,2,1,6.0,1,Adult,0,Movie,1.0,0,0.5924299697740149,True,2025-08-12
s7329,Movie,Lockout,"France, United States",2012,PG-13,"Action & Adventure, International Movies, Sci-Fi & Fantasy",A government agent wrongly accused of a crime gets a shot at freedom if he can engineer a high-risk rescue mission to outer space.,2020.0,95 min,206,3,0,4.0,1,Teen,1,Movie,1.0,2,0.44642583824706217,True,2025-08-12
s7330,Movie,Loco Love,Mexico,2017,TV-MA,"Dramas, Independent Movies, International Movies",A young man and woman fall in love but are threatened to be torn apart by the tensions between their Latino and Caucasian communities in Arizona.,2017.0,103 min,342,3,1,7.0,0,Adult,1,Movie,1.0,0,0.5315345930530979,True,2025-08-12
s7331,Movie,Logan's Run,United States,1976,PG,"Action & Adventure, Classic Movies, Cult Movies","In the 23rd century, inhabitants of a domed city exist in a world filled with life's pleasures – but no one is allowed to live past the age of 30.",2019.0,118 min,603,3,0,5.0,1,Family,0,Movie,1.0,0,0.4672833889198347,True,2025-08-12
s7332,TV Show,LoliRock,"South Korea, France",2016,TV-Y,Kids' TV,A teenager with a beautiful voice becomes a pop star but discovers she has powers that come from a magical realm where she's a lost princess.,,2 Seasons,440,1,0,,0,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s7333,Movie,Lolita,"United Kingdom, United States",1962,R,"Classic Movies, Dramas, Romantic Movies","In this black comedy, an English professor marries his landlady to get closer to his forbidden obsession: her teenage daughter.",2019.0,153 min,589,3,1,5.0,1,Adult,0,Movie,1.0,0,0.46573517309946,True,2025-08-12
s7334,TV Show,London Spy,United Kingdom,2015,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows","When his reclusive-banker lover disappears, a hard-partying young British hedonist plunges into the dangerous world of espionage to find the truth.",2017.0,1 Season,506,3,0,7.0,0,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s7335,Movie,Long Time Running,Canada,2017,TV-14,"Documentaries, International Movies, Music & Musicals",This documentary follows the 2016 tour of beloved rock band The Tragically Hip as they make their way across Canada one last time.,2017.0,96 min,58,3,0,7.0,0,Teen,1,Movie,1.0,0,0.3734340924001121,True,2025-08-12
s7336,Movie,"Look Out, Officer",Hong Kong,1990,TV-14,"Action & Adventure, Comedies, International Movies",An officer killed on the job returns to Earth as a ghost to solve his own murder and seek justice with the help of a rookie cop and some funky magic.,2018.0,88 min,239,3,0,6.0,1,Teen,1,Movie,1.0,2,0.4708903810292399,True,2025-08-12
s7337,Movie,Look Who's Back,Germany,2015,NR,"Comedies, International Movies","When Adolf Hitler reawakens at the site of his former bunker 70 years later, he's mistaken for a brilliant comedian and becomes a media phenomenon.",2016.0,116 min,212,2,0,8.0,0,Unknown,1,Movie,1.0,0,0.43951082907729255,True,2025-08-12
s7338,Movie,Lorai: Play to Live,India,2015,TV-14,"Dramas, International Movies, Sports Movies","Under a government initiative, a retired alcoholic soccer player is sent to establish a soccer team in a politically troubled area.",2017.0,155 min,251,3,1,7.0,0,Teen,1,Movie,1.0,2,0.4666575372243672,True,2025-08-12
s7339,TV Show,Los 10 años de Peter Capusotto,United States,2015,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Fictional personality Peter Capusotto parodies Argentine culture and rock music in a series of humorous sketches with recurring characters.,2018.0,1 Season,603,3,0,6.0,1,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s7340,Movie,Los Niños Héroes de Chapultepec,United States,2017,TV-14,"Documentaries, International Movies",This documentary pays tribute to the young cadets who gave their lives to defend Mexico against U.S. forces during the battle of Chapultepec Castle.,2017.0,88 min,603,2,0,7.0,0,Teen,1,Movie,1.0,0,0.5054789828828932,True,2025-08-12
s7341,TV Show,Los tiempos de Pablo Escobar,Colombia,2012,TV-14,"Crime TV Shows, Docuseries, International TV Shows","Featuring never-before-seen images, personal testimonies and more, this is the story of one of the most notorious drug smugglers of all time.",2018.0,1 Season,121,3,0,6.0,1,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s7342,Movie,Losing Sight of Shore,"United States, Australia, Samoa, United Kingdom",2017,TV-14,"Documentaries, Sports Movies","This documentary recounts the feats of the Coxless Crew, a team of four women who rowed from San Francisco to Australia in support of two charities.",2017.0,92 min,609,2,0,7.0,0,Teen,0,Movie,1.0,0,0.4549489670995334,True,2025-08-12
s7343,TV Show,Lost Girl,Canada,2015,TV-14,"TV Dramas, TV Horror, TV Mysteries","Discovering she's a succubus who sustains herself by feeding on the sexual energy of humans, seductive Bo sets out on a journey to understand herself.",,5 Seasons,58,3,1,,0,Teen,0,Movie,1.0,0,0.0,True,2025-08-12
s7344,TV Show,Love Cuisine,Taiwan,2015,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",A successful Taiwanese chef moves home from Europe to teach at a cooking school. He soon clashes with a pretty teacher he met under odd circumstances.,2016.0,1 Season,483,3,0,8.0,0,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s7345,Movie,Love Dot Com: The Social Experiment,United States,2019,TV-MA,"Comedies, Romantic Movies","Sparks fly and romance blooms when Shelby, a vegan chef, meets Greg, a developer – until their opposing views clash.",2020.0,98 min,603,2,0,4.0,1,Adult,0,Movie,1.0,0,0.43581275418602816,True,2025-08-12
s7346,Movie,Love In A Puff,Hong Kong,2010,TV-MA,"Comedies, Dramas, International Movies","When the Hong Kong government enacts a ban on smoking cigarettes indoors, the new law drives hard-core smokers outside, facilitating a meeting between Cherie, a makeup saleswoman, and Jimmy, an advertising exec.",2018.0,103 min,239,3,1,6.0,1,Adult,1,Movie,1.0,0,0.47752931318632547,True,2025-08-12
s7347,Movie,Love Ni Bhavai,India,2017,TV-14,"Comedies, International Movies, Romantic Movies","Not romantically inclined, a popular radio personality finds herself caught between two diametrically opposed suitors.",2018.0,163 min,251,3,0,6.0,1,Teen,1,Movie,1.0,2,0.6432404600002547,True,2025-08-12
s7348,Movie,Love on Delivery,Hong Kong,1994,TV-14,"Action & Adventure, Comedies, International Movies","To prove himself to a love interest, a delivery boy learns dubious kung fu from an aging charlatan so he can challenge his archrival to a fight.",2018.0,93 min,239,3,0,6.0,1,Teen,1,Movie,1.0,2,0.4884320319760139,True,2025-08-12
