show_id,type,title,country,release_year,rating,listed_in,country_encoded,genre_count,has_drama,content_age,rating_category,ml_predicted_type
s8165,Movie,Ten Years,Hong Kong,2015,TV-MA,"Dramas, Independent Movies, International Movies",239,3,1,5.0,Adult,Movie
s8166,TV Show,Teresa,Mexico,2010,TV-PG,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",342,3,0,7.0,Family,Movie
s8167,Movie,Terminator 3: Rise of the Machines,"United States, Germany, United Kingdom",2003,R,"Action & Adventure, Sci-Fi & Fantasy",660,2,0,4.0,Adult,Movie
s8168,Movie,Terminator Salvation,"United States, Germany, United Kingdom, Italy",2009,PG-13,"Action & Adventure, Sci-Fi & Fantasy",662,2,0,4.0,Teen,Movie
s8169,Movie,Terra,France,2015,TV-PG,"Documentaries, International Movies",162,2,0,8.0,Family,Movie
s8170,Movie,Terrifier,United States,2017,TV-MA,"Horror Movies, Independent Movies, Thrillers",603,3,0,6.0,Adult,Movie
s8171,Movie,Teshan,India,2016,TV-PG,"Comedies, International Movies, Romantic Movies",251,3,0,7.0,Family,Movie
s8172,Movie,Tezz,"United Kingdom, India",2012,TV-MA,"Action & Adventure, International Movies, Music & Musicals",555,3,0,7.0,Adult,Movie
s8173,TV Show,Th Eena Meena Deeka Chase Comedy Show,India,2015,TV-Y7,"Kids' TV, TV Comedies",251,2,0,6.0,Family,Movie
s8174,TV Show,Thackeray,India,2019,TV-MA,TV Shows,251,1,0,5.0,Adult,Movie
s8175,TV Show,That '70s Show,United States,2005,TV-14,TV Comedies,603,1,0,,Teen,Movie
s8176,TV Show,The 2000s,United States,2018,TV-MA,Docuseries,603,1,0,5.0,Adult,Movie
s8177,Movie,The 24 Hour War,United States,2016,TV-MA,"Documentaries, Sports Movies",603,2,0,5.0,Adult,Movie
s8178,Movie,The 4th Company,"Mexico, Spain",2016,TV-MA,"Action & Adventure, Dramas, International Movies",349,3,1,6.0,Adult,Movie
s8179,Movie,The Accountant of Auschwitz,Canada,2018,TV-14,"Documentaries, International Movies",58,2,0,5.0,Teen,Movie
s8180,Movie,The Adderall Diaries,United States,2015,R,"Dramas, Thrillers",603,2,1,6.0,Adult,Movie
s8181,TV Show,The Adjusters,United States,2010,TV-PG,"International TV Shows, TV Dramas",603,2,1,7.0,Family,Movie
s8182,Movie,The Adventure Club,Canada,2016,TV-Y7,Children & Family Movies,58,1,0,7.0,Family,Movie
s8183,TV Show,The Adventures of Figaro Pho,Australia,2015,TV-Y7,"Kids' TV, TV Comedies",15,2,0,,Family,Movie
s8184,Movie,The Adventures of Sharkboy and Lavagirl,United States,2005,PG,Children & Family Movies,603,1,0,4.0,Family,Movie
s8185,Movie,The Adventures of Tintin,"United States, New Zealand, United Kingdom",2011,PG,Children & Family Movies,697,1,0,5.0,Family,Movie
s8186,Movie,The Aerial,Argentina,2007,TV-MA,"Dramas, International Movies, Sci-Fi & Fantasy",2,3,1,6.0,Adult,Movie
s8187,Movie,The Age of Shadows,South Korea,2016,TV-MA,"Action & Adventure, Dramas, International Movies",435,3,1,6.0,Adult,Movie
s8188,Movie,The American President,United States,1995,PG-13,"Comedies, Dramas, Romantic Movies",603,3,1,3.0,Teen,Movie
s8189,Movie,The Amityville Horror,United States,2005,R,Horror Movies,603,1,0,4.0,Adult,Movie
s8190,TV Show,The Andy Griffith Show,United States,1967,TV-G,"Classic & Cult TV, TV Comedies",603,2,0,,Family,Movie
s8191,Movie,The Angry Birds Movie 2,"Finland, United States",2019,PG,"Children & Family Movies, Comedies",161,2,0,4.0,Family,Movie
s8192,Movie,The Animal People,United States,2019,TV-MA,Documentaries,603,1,0,4.0,Adult,Movie
s8193,Movie,The Ant's Scream,Egypt,2010,TV-14,"Comedies, Dramas, International Movies",150,3,1,5.0,Teen,Movie
s8194,TV Show,The Apartment,Singapore,2014,TV-PG,"International TV Shows, Reality TV",419,2,0,,Family,Movie
s8195,Movie,The Apostate,"Spain, France, Uruguay",2015,TV-MA,"Comedies, Dramas, International Movies",457,3,1,7.0,Adult,Movie
s8196,Movie,The Art of the Steal,"Canada, United States",2013,R,"Action & Adventure, Comedies, Independent Movies",86,3,0,6.0,Adult,Movie
s8197,Movie,The Art of War,"United States, Canada",2000,R,Action & Adventure,621,1,0,4.0,Adult,Movie
s8198,Movie,The Assignment,"France, Canada, United States",2016,R,Action & Adventure,177,1,0,4.0,Adult,Movie
s8199,Movie,The Autopsy of Jane Doe,"United Kingdom, United States",2016,R,"Horror Movies, Independent Movies, Thrillers",589,3,0,6.0,Adult,Movie
s8200,TV Show,The Bachelor,United States,2009,TV-14,"Reality TV, Romantic TV Shows",603,2,0,5.0,Teen,Movie
s8201,Movie,The Bachelors,United States,2017,TV-14,Dramas,603,1,1,6.0,Teen,Movie
s8202,Movie,The Bad Education Movie,United Kingdom,2015,TV-MA,Comedies,506,1,0,6.0,Adult,Movie
s8203,Movie,The Bad Kids,United States,2016,TV-MA,Documentaries,603,1,0,7.0,Adult,Movie
s8204,Movie,The Bare-Footed Kid,Hong Kong,1993,TV-14,"Action & Adventure, International Movies",239,2,0,6.0,Teen,Movie
s8205,Movie,The Basement,United States,2018,TV-MA,"Horror Movies, Thrillers",603,2,0,5.0,Adult,Movie
s8206,Movie,The Battle of Midway,United States,1942,TV-14,"Classic Movies, Documentaries",603,2,0,7.0,Teen,Movie
s8207,TV Show,The Beat,United States,2012,TV-MA,"International TV Shows, TV Dramas",603,2,1,7.0,Adult,Movie
s8208,TV Show,The Beginning of Life: The Series,Brazil,2016,TV-PG,"Docuseries, International TV Shows, Science & Nature TV",45,3,0,8.0,Family,Movie
s8209,TV Show,The Bible's Buried Secrets,United Kingdom,2011,TV-14,"British TV Shows, Docuseries, Science & Nature TV",506,3,0,5.0,Teen,Movie
s8210,TV Show,The Big Catch,United Kingdom,2015,TV-PG,"British TV Shows, Reality TV",506,2,0,5.0,Family,Movie
s8211,Movie,The Bill Murray Stories: Life Lessons Learned From a Mythical Man,United States,2018,TV-MA,Documentaries,603,1,0,6.0,Adult,Movie
s8212,Movie,The Black Room,United States,2016,TV-MA,Horror Movies,603,1,0,7.0,Adult,Movie
s8213,Movie,The Blackcoat's Daughter,"Canada, United States",2015,R,"Horror Movies, Independent Movies, Thrillers",86,3,0,5.0,Adult,Movie
s8214,Movie,The Bleeder,United States,2016,R,"Dramas, Sports Movies",603,2,1,5.0,Adult,Movie
s8215,TV Show,The Blue Planet: A Natural History of the Oceans,United Kingdom,2001,TV-G,"British TV Shows, Docuseries, International TV Shows",506,3,0,9.0,Family,Movie
s8216,Movie,The Bomb,United States,2016,TV-14,Documentaries,603,1,0,7.0,Teen,Movie
s8217,TV Show,The Bomb Squad,United Kingdom,2011,TV-MA,"British TV Shows, Docuseries",506,2,0,5.0,Adult,Movie
s8218,Movie,The Book of Eli,United States,2010,R,"Action & Adventure, Sci-Fi & Fantasy",603,2,0,5.0,Adult,Movie
s8219,Movie,The Boss's Daughter,France,2015,TV-MA,"Dramas, International Movies, Romantic Movies",162,3,1,7.0,Adult,Movie
s8220,Movie,The Bounty Hunter,United States,2010,PG-13,"Action & Adventure, Comedies, Romantic Movies",603,3,0,5.0,Teen,Movie
s8221,Movie,The Box,United States,2009,PG-13,"Sci-Fi & Fantasy, Thrillers",603,2,0,5.0,Teen,Movie
s8222,Movie,The Boy,"United States, Canada, China",2016,PG-13,"Horror Movies, Independent Movies, Thrillers",623,3,0,4.0,Teen,Movie
s8223,Movie,The Boy in the Striped Pajamas,"United Kingdom, United States",2008,PG-13,"Dramas, Independent Movies, International Movies",589,3,1,5.0,Teen,Movie
s8224,Movie,The Brave One,United States,2007,R,"Dramas, Thrillers",603,2,1,5.0,Adult,Movie
s8225,Movie,The Brawler,United States,2019,TV-MA,"Dramas, Independent Movies, Sports Movies",603,3,1,5.0,Adult,Movie
s8226,Movie,The Breadwinner,"Ireland, Canada, Luxembourg, United States, United Kingdom, Philippines, India",2017,PG-13,"Children & Family Movies, Dramas, International Movies",281,3,1,6.0,Teen,Movie
s8227,Movie,The Break-Up,United States,2006,PG-13,"Comedies, Dramas, Romantic Movies",603,3,1,5.0,Teen,Movie
s8228,Movie,The Bridge,Nigeria,2017,TV-14,"Dramas, International Movies, Romantic Movies",368,3,1,5.0,Teen,Movie
s8229,Movie,The Brothers Grimm,"United States, Czech Republic, United Kingdom",2005,PG-13,"Action & Adventure, Sci-Fi & Fantasy",640,2,0,5.0,Teen,Movie
s8230,Movie,The Bucket List,United States,2007,PG-13,"Comedies, Dramas",603,2,1,5.0,Teen,Movie
s8231,Movie,The Bulbul's Nest,United States,2013,TV-MA,"Comedies, International Movies",603,2,0,5.0,Adult,Movie
s8232,Movie,The Bund,Hong Kong,1983,TV-14,"Action & Adventure, Dramas, International Movies",239,3,1,6.0,Teen,Movie
s8233,Movie,The Bye Bye Man,"United States, China",2017,PG-13,"Horror Movies, Thrillers",632,2,0,5.0,Teen,Movie
s8234,Movie,The Bygone,United States,2019,TV-MA,"Independent Movies, Thrillers",603,2,0,4.0,Adult,Movie
s8235,Movie,The Cakemaker,"Israel, Germany",2017,TV-14,"Dramas, Independent Movies, International Movies",297,3,1,6.0,Teen,Movie
s8236,TV Show,The Calling,India,2018,TV-MA,"International TV Shows, Reality TV",251,2,0,5.0,Adult,Movie
s8237,Movie,The Captive,Canada,2014,R,"Dramas, Thrillers",58,2,1,6.0,Adult,Movie
s8238,Movie,The Car,United States,1977,PG,"Cult Movies, Horror Movies",603,2,0,4.0,Family,Movie
s8239,Movie,The Carter Effect,United States,2017,TV-MA,"Documentaries, Sports Movies",603,2,0,6.0,Adult,Movie
s8240,Movie,The Case for Christ,United States,2017,TV-PG,"Dramas, Faith & Spirituality",603,2,1,7.0,Family,Movie
s8241,Movie,The Cell,Egypt,2017,TV-MA,"Action & Adventure, Dramas, International Movies",150,3,1,5.0,Adult,Movie
s8242,Movie,The CEO,Nigeria,2016,TV-14,"Dramas, International Movies, Thrillers",368,3,1,5.0,Teen,Movie
s8243,Movie,The Charnel House,United States,2016,R,"Horror Movies, Thrillers",603,2,0,7.0,Adult,Movie
s8244,TV Show,The Chefs' Line,Australia,2017,TV-14,"International TV Shows, Reality TV",15,2,0,5.0,Teen,Movie
s8245,Movie,The Chord,Egypt,2010,TV-MA,"Dramas, International Movies, Music & Musicals",150,3,1,5.0,Adult,Movie
s8246,Movie,The Chosen,"Spain, Mexico",2016,TV-14,"Dramas, International Movies, Thrillers",462,3,1,7.0,Teen,Movie
s8247,Movie,The Chosen Ones,"Mexico, France",2015,TV-MA,"Dramas, Independent Movies, International Movies",346,3,1,8.0,Adult,Movie
s8248,Movie,The Christmas Candle,"United Kingdom, United States",2013,PG,"Dramas, Faith & Spirituality",589,2,1,5.0,Family,Movie
s8249,Movie,The Christmas Project,United States,2016,TV-PG,"Children & Family Movies, Comedies",603,2,0,5.0,Family,Movie
s8250,Movie,The Cincinnati Kid,United States,1965,TV-14,"Classic Movies, Dramas",603,2,1,5.0,Teen,Movie
s8251,TV Show,The Code,United Kingdom,2011,TV-PG,"British TV Shows, Docuseries, International TV Shows",506,3,0,6.0,Family,Movie
s8252,Movie,The Company Men,United States,2010,R,"Dramas, Independent Movies",603,2,1,6.0,Adult,Movie
s8253,Movie,The Competition,United States,2018,TV-14,"Comedies, Romantic Movies",603,2,0,5.0,Teen,Movie
s8254,Movie,The Confirmation,Canada,2016,PG-13,"Comedies, Dramas, Independent Movies",58,3,1,5.0,Teen,Movie
s8255,Movie,The Congress,"Israel, Germany, Poland, Luxembourg, Belgium, France, United States",2013,TV-MA,"Dramas, International Movies, Sci-Fi & Fantasy",299,3,1,5.0,Adult,Movie
s8256,Movie,The Consul's Son,Egypt,2011,TV-14,"Comedies, International Movies, Thrillers",150,3,0,5.0,Teen,Movie
s8257,Movie,The Craft,United States,1996,R,"Horror Movies, Thrillers",603,2,0,4.0,Adult,Movie
s8258,TV Show,The Cravings,South Korea,2016,TV-14,"International TV Shows, Korean TV Shows, TV Comedies",435,3,0,,Teen,Movie
s8259,Movie,The Croods,United States,2013,PG,"Children & Family Movies, Comedies",603,2,0,5.0,Family,Movie
s8260,Movie,The Crow,United States,1994,R,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy",603,3,0,5.0,Adult,Movie
s8261,Movie,The Cruise,Poland,1970,TV-PG,"Comedies, Cult Movies, International Movies",394,3,0,5.0,Family,Movie
s8262,Movie,The Crying Game,"United Kingdom, Japan, United States",1992,R,"Classic Movies, Independent Movies, Thrillers",564,3,0,4.0,Adult,Movie
s8263,TV Show,The Curse of Oak Island,United States,2016,TV-PG,"Docuseries, Science & Nature TV",603,2,0,5.0,Family,Movie
s8264,Movie,The D Train,"United Kingdom, United States",2015,R,Comedies,589,1,0,7.0,Adult,Movie
s8265,Movie,The Damned Rain,India,2009,TV-14,"Dramas, International Movies",251,2,1,6.0,Teen,Movie
s8266,Movie,The Dancer,Indonesia,2011,TV-MA,"Dramas, International Movies, Romantic Movies",272,3,1,6.0,Adult,Movie
s8267,Movie,The Dark Crystal,"United States, United Kingdom",1982,PG,Children & Family Movies,718,1,0,5.0,Family,Movie
s8268,Movie,The Dark Side of Life: Mumbai City,India,2018,TV-MA,"Dramas, International Movies",251,2,1,5.0,Adult,Movie
s8269,Movie,The Darkest Dawn,United Kingdom,2016,TV-MA,"Action & Adventure, Independent Movies, International Movies",506,3,0,6.0,Adult,Movie
s8270,Movie,The Daughter,Australia,2015,TV-MA,Dramas,15,1,1,7.0,Adult,Movie
s8271,Movie,The Dawn Wall,"Austria, United States",2017,TV-MA,"Documentaries, Sports Movies",35,2,0,5.0,Adult,Movie
s8272,TV Show,The Day My Butt Went Psycho!,"Canada, Australia",2015,TV-Y7,"Kids' TV, TV Comedies",59,2,0,,Family,Movie
s8273,Movie,The Departed,"United States, Hong Kong",2006,R,"Dramas, Thrillers",667,2,1,3.0,Adult,Movie
s8274,Movie,The Desert Bride,"Argentina, Chile",2017,TV-14,"Dramas, International Movies",4,2,1,6.0,Teen,Movie
s8275,Movie,The Detained,United States,2017,TV-14,"Horror Movies, Thrillers",603,2,0,5.0,Teen,Movie
s8276,Movie,The Devil and Father Amorth,"Italy, United States",2017,TV-PG,"Documentaries, Horror Movies",316,2,0,6.0,Family,Movie
s8277,Movie,The Devil Inside,United States,2012,R,"Horror Movies, Thrillers",603,2,0,5.0,Adult,Movie
s8278,TV Show,The Devil Is a Part-Timer!,Japan,2013,TV-14,Anime Series,319,1,0,5.0,Teen,Movie
s8279,Movie,The Devil We Know,United States,2018,TV-14,Documentaries,603,1,0,5.0,Teen,Movie
s8280,Movie,The Diabolical,United States,2015,TV-MA,"Horror Movies, Sci-Fi & Fantasy, Thrillers",603,3,0,6.0,Adult,Movie
s8281,Movie,The Dreamer,Indonesia,2009,TV-PG,"Dramas, International Movies",272,2,1,6.0,Family,Movie
s8282,Movie,The Drowning,"United States, Hong Kong",2016,TV-MA,Thrillers,667,1,0,7.0,Adult,Movie
s8283,TV Show,The Drunk and on Drugs Happy Funtime Hour,Canada,2011,TV-MA,"International TV Shows, TV Comedies",58,2,0,6.0,Adult,Movie
s8284,Movie,The Duel,United States,2016,R,Dramas,603,1,1,5.0,Adult,Movie
s8285,Movie,The Dukes of Hazzard,United States,2005,PG-13,"Action & Adventure, Comedies",603,2,0,4.0,Teen,Movie
s8286,Movie,The Dukes of Hazzard: The Beginning,United States,2007,R,"Action & Adventure, Comedies",603,2,0,4.0,Adult,Movie
s8287,Movie,The Eichmann Show,"United Kingdom, Lithuania",2015,TV-MA,"Dramas, International Movies",567,2,1,7.0,Adult,Movie
s8288,TV Show,The Eighties,United States,2016,TV-PG,Docuseries,603,1,0,6.0,Family,Movie
s8289,Movie,The End of the Tour,United States,2015,R,"Dramas, Independent Movies",603,2,1,6.0,Adult,Movie
s8290,Movie,The Endless,United States,2017,TV-MA,"Independent Movies, Sci-Fi & Fantasy, Thrillers",603,3,0,6.0,Adult,Movie
s8291,Movie,The Evil Dead,United States,1981,TV-MA,"Classic Movies, Cult Movies, Horror Movies",603,3,0,4.0,Adult,Movie
s8292,Movie,The Exception,"United Kingdom, United States",2016,R,"Dramas, Romantic Movies",589,2,1,5.0,Adult,Movie
s8293,Movie,The Eyes of My Mother,United States,2016,R,"Horror Movies, Independent Movies",603,2,0,7.0,Adult,Movie
s8294,TV Show,The Fear,United Kingdom,2012,TV-MA,"British TV Shows, Crime TV Shows, TV Dramas",506,3,1,7.0,Adult,Movie
s8295,Movie,The Fear of 13,United Kingdom,2015,TV-MA,"Documentaries, International Movies",506,2,0,8.0,Adult,Movie
s8296,Movie,The Feels,United States,2018,TV-MA,"Comedies, Independent Movies, LGBTQ Movies",603,3,0,6.0,Adult,Movie
s8297,Movie,The Fighter,United States,2010,R,"Dramas, Sports Movies",603,2,1,5.0,Adult,Movie
s8298,Movie,The Figurine (Araromire),Nigeria,2009,TV-14,"Horror Movies, International Movies, Thrillers",368,3,0,5.0,Teen,Movie
s8299,Movie,The Final Destination,United States,2009,R,Horror Movies,603,1,0,4.0,Adult,Movie
s8300,Movie,The First Line,"United States, Greece, United Kingdom",2014,TV-14,"Dramas, Independent Movies",666,2,1,8.0,Teen,Movie
s8301,Movie,The First Temptation of Christ,Brazil,2019,TV-MA,"Comedies, International Movies",45,2,0,5.0,Adult,Movie
s8302,Movie,The First Wives Club,United States,1996,PG,Comedies,603,1,0,5.0,Family,Movie
s8303,TV Show,The Five,United Kingdom,2016,TV-MA,"British TV Shows, Crime TV Shows, TV Dramas",506,3,1,7.0,Adult,Movie
s8304,Movie,The Five Venoms,Hong Kong,1978,R,"Action & Adventure, Cult Movies, International Movies",239,3,0,6.0,Adult,Movie
s8305,Movie,The Flintstones,United States,1994,PG,"Children & Family Movies, Comedies",603,2,0,5.0,Family,Movie
s8306,Movie,The Flintstones in Viva Rock Vegas,United States,2000,PG,"Children & Family Movies, Comedies, Romantic Movies",603,3,0,5.0,Family,Movie
s8307,Movie,The Flying Guillotine,Hong Kong,1975,TV-MA,"Action & Adventure, Dramas, International Movies",239,3,1,6.0,Adult,Movie
s8308,Movie,The Forbidden Kingdom,"United States, China",2008,PG-13,"Action & Adventure, Sci-Fi & Fantasy",632,2,0,5.0,Teen,Movie
s8309,Movie,The Force,United States,2017,TV-MA,Documentaries,603,1,0,6.0,Adult,Movie
s8310,Movie,The Foreigner,"United Kingdom, China, United States, India",2017,R,"Action & Adventure, International Movies",525,2,0,4.0,Adult,Movie
s8311,Movie,The Forgotten,United Kingdom,2014,TV-MA,Horror Movies,506,1,0,7.0,Adult,Movie
s8312,TV Show,The Fosters,United States,2017,TV-14,TV Dramas,603,1,1,,Teen,Movie
s8313,Movie,The Founder,"United States, Greece",2016,PG-13,Dramas,664,1,1,4.0,Teen,Movie
s8314,Movie,The Free Man,New Zealand,2016,TV-PG,"Documentaries, Sports Movies",363,2,0,7.0,Family,Movie
s8315,Movie,The Frozen Ground,United States,2013,R,"Dramas, Thrillers",603,2,1,4.0,Adult,Movie
s8316,TV Show,The Furchester Hotel,"United Kingdom, United States",2015,TV-Y,"British TV Shows, Kids' TV",589,2,0,,Family,Movie
s8317,TV Show,The Future of Water,Norway,2007,TV-PG,"Docuseries, International TV Shows, Science & Nature TV",370,3,0,8.0,Family,Movie
s8318,Movie,The Gathering,Indonesia,2003,TV-14,"Comedies, Dramas, International Movies",272,3,1,6.0,Teen,Movie
s8319,Movie,The Gentleman Driver,United States,2018,TV-MA,"Documentaries, Sports Movies",603,2,0,5.0,Adult,Movie
s8320,Movie,The Ghost Who Walks,United States,2019,TV-MA,"Dramas, Independent Movies, Thrillers",603,3,1,4.0,Adult,Movie
s8321,Movie,The Girl with the Dragon Tattoo,"United States, Sweden, Norway",2011,R,"Dramas, Thrillers",713,2,1,3.0,Adult,Movie
s8322,TV Show,The Golden Years with Javed Akhtar,India,2016,TV-G,"Docuseries, International TV Shows",251,2,0,7.0,Family,Movie
s8323,Movie,The Golem,Israel,2018,TV-MA,"Horror Movies, Independent Movies, International Movies",296,3,0,5.0,Adult,Movie
s8324,Movie,The Good Catholic,United States,2017,PG-13,"Comedies, Dramas, Romantic Movies",603,3,1,6.0,Teen,Movie
s8325,Movie,The Good Neighbor,United States,2016,TV-MA,"Dramas, Independent Movies, Thrillers",603,3,1,8.0,Adult,Movie
s8326,Movie,"The Goods: Live Hard, Sell Hard",United States,2009,R,Comedies,603,1,0,5.0,Adult,Movie
s8327,Movie,The Gospel of John,"United Kingdom, United States, Morocco",2014,TV-14,"Dramas, Faith & Spirituality",600,2,1,6.0,Teen,Movie
s8328,Movie,The Gospel of Luke,"United States, United Kingdom, Morocco",2015,TV-14,"Dramas, Faith & Spirituality",731,2,1,6.0,Teen,Movie
s8329,Movie,The Gospel of Mark,United States,2015,TV-14,"Dramas, Faith & Spirituality",603,2,1,6.0,Teen,Movie
s8330,Movie,The Gospel of Matthew,United States,2014,TV-14,"Dramas, Faith & Spirituality",603,2,1,6.0,Teen,Movie
s8331,Movie,The Great Battle,South Korea,2018,TV-MA,"Action & Adventure, Dramas, International Movies",435,3,1,5.0,Adult,Movie
s8332,TV Show,The Great British Baking Show: Masterclass,United Kingdom,2018,TV-PG,"British TV Shows, Reality TV",506,2,0,6.0,Family,Movie
s8333,Movie,The Great Gambler,India,1979,TV-14,"Action & Adventure, Classic Movies, Cult Movies",251,3,0,5.0,Teen,Movie
s8334,Movie,The Great Raid,"United States, Australia",2005,R,"Action & Adventure, Dramas",606,2,1,5.0,Adult,Movie
s8335,TV Show,The Great Train Robbery,United Kingdom,2013,NR,"British TV Shows, Crime TV Shows, International TV Shows",506,3,0,7.0,Unknown,Movie
s8336,Movie,The Green Hornet,United States,2011,PG-13,"Action & Adventure, Comedies",603,2,0,4.0,Teen,Movie
s8337,TV Show,The Guild,United States,2013,TV-MA,TV Comedies,603,1,0,5.0,Adult,Movie
